,Date,Russeltop200,MSCIJapan,SP500IT,SP500HealthCare,SP500Industrial
51,2017-05-01,0.9976158142089844,0.9988647103309631,0.9965286254882812,0.9941010475158691,1.000117540359497
52,2017-05-02,0.9962397813796997,0.9927421808242798,0.991199254989624,0.9926779270172119,0.9984854459762573
53,2017-05-03,0.9887664318084717,0.9864739775657654,0.9852076768875122,0.9884839057922363,0.9924470782279968
54,2017-05-04,1.0047882795333862,1.0103282928466797,1.007760763168335,1.0000052452087402,1.00721275806427
55,2017-05-05,1.0037366151809692,1.0094410181045532,1.0034027099609375,0.9978765249252319,1.0034887790679932
56,2017-05-06,1.0089846849441528,1.0032637119293213,1.0103905200958252,1.005529761314392,1.0081753730773926
57,2017-05-07,0.9975645542144775,0.9933549165725708,0.994032084941864,0.9917863011360168,1.0008747577667236
58,2017-05-08,0.9991192817687988,1.0009478330612183,0.9976279139518738,0.9961574077606201,1.001987099647522
59,2017-05-09,0.995614767074585,0.9932118654251099,0.9913315176963806,0.9918433427810669,0.9959686994552612
60,2017-05-10,0.9899250864982605,0.9872491359710693,0.9864038228988647,0.9895578026771545,0.9929227828979492
61,2017-05-11,1.0020562410354614,1.008893370628357,1.0050774812698364,0.9970586895942688,1.0039944648742676
62,2017-05-12,1.0028870105743408,1.0080926418304443,1.0023388862609863,0.9969837665557861,1.003226637840271
63,2017-05-13,1.0124772787094116,1.0053895711898804,1.013872742652893,1.0084822177886963,1.012183427810669
64,2017-05-14,0.9990158081054688,0.9952123165130615,0.9957730174064636,0.993769645690918,1.0025185346603394
65,2017-05-15,0.996052086353302,0.9980588555335999,0.9948681592941284,0.9926460385322571,0.9986308217048645
66,2017-05-16,0.9923046231269836,0.9896405935287476,0.9879233241081238,0.9889184832572937,0.9940645694732666
67,2017-05-17,0.9882765412330627,0.9852020740509033,0.9849597215652466,0.9879133701324463,0.9919479489326477
68,2017-05-18,1.0109342336654663,1.015960931777954,1.0128841400146484,1.006356120109558,1.0138905048370361
69,2017-05-19,1.0059704780578613,1.0123629570007324,1.0056393146514893,1.0008392333984375,1.006027340888977
70,2017-05-20,1.0148674249649048,1.0078712701797485,1.0167863368988037,1.0108000040054321,1.0139895677566528
71,2017-05-21,1.0002528429031372,0.9947383999824524,0.9965384006500244,0.9943545460700989,1.0043716430664062
72,2017-05-22,0.9993096590042114,1.0005149841308594,0.9986308217048645,0.9953216314315796,1.0014286041259766
73,2017-05-23,0.9707968235015869,0.9682618379592896,0.9659701585769653,0.9675383567810059,0.9724389314651489
74,2017-05-24,0.989923357963562,0.9882808327674866,0.9865586757659912,0.9893544316291809,0.9937304258346558
75,2017-05-25,1.0040653944015503,1.010137677192688,1.0069339275360107,0.9990460872650146,1.0065168142318726
76,2017-05-26,1.0050410032272339,1.01018226146698,1.0046181678771973,0.9995126128196716,1.0053352117538452
77,2017-05-27,1.0084282159805298,1.0017001628875732,1.01011061668396,1.0044374465942383,1.0079320669174194
78,2017-05-28,1.0036083459854126,0.9990903735160828,0.9999628067016602,0.998687207698822,1.006913661956787
79,2017-05-29,0.9932183027267456,0.9944872856140137,0.9920048713684082,0.9897258877754211,0.9957648515701294
80,2017-05-30,0.994314968585968,0.991303563117981,0.9893614053726196,0.99058598279953,0.9963518381118774
81,2017-05-31,0.9894148707389832,0.9869337677955627,0.9863176345825195,0.9895107746124268,0.9926738142967224
82,2017-06-01,1.0034617185592651,1.009231686592102,1.0063447952270508,0.9987725019454956,1.005616545677185
83,2017-06-02,1.0037232637405396,1.0092226266860962,1.0037730932235718,0.9977115988731384,1.003351092338562
84,2017-06-03,1.0140129327774048,1.006881594657898,1.0153484344482422,1.009583830833435,1.0139786005020142
85,2017-06-04,1.00064218044281,0.9967081546783447,0.9968757629394531,0.9957417249679565,1.0037901401519775
86,2017-06-05,0.9970840215682983,0.9980891942977905,0.9966195225715637,0.9929333925247192,0.9990312457084656
87,2017-06-06,0.9929733872413635,0.9905986785888672,0.9883021116256714,0.9893894791603088,0.9944670796394348
88,2017-06-07,0.9921007752418518,0.990538477897644,0.9887023568153381,0.9922620058059692,0.9952214956283569
89,2017-06-08,1.0021032094955444,1.0066405534744263,1.0043551921844482,0.9967193007469177,1.0057183504104614
90,2017-06-09,1.003166675567627,1.008639931678772,1.0032670497894287,0.9967064261436462,1.003779649734497
91,2017-06-10,1.0142300128936768,1.0076236724853516,1.0152145624160767,1.0095610618591309,1.0145140886306763
92,2017-06-11,0.9986003637313843,0.9949631094932556,0.9955689311027527,0.9933836460113525,1.002178430557251
93,2017-06-12,0.9940276145935059,0.9958075284957886,0.9930546283721924,0.9902673959732056,0.9972404837608337
94,2017-06-13,0.99454265832901,0.991300642490387,0.9898480176925659,0.9908958673477173,0.9954712986946106
95,2017-06-14,0.9825077056884766,0.9817691445350647,0.9796586036682129,0.9825138449668884,0.9852335453033447
96,2017-06-15,1.0029921531677246,1.0090088844299316,1.0051743984222412,0.998844563961029,1.0052392482757568
97,2017-06-16,1.0018527507781982,1.0084218978881836,1.000851035118103,0.9963439106941223,1.0021053552627563
98,2017-06-17,1.0149638652801514,1.0067857503890991,1.015590786933899,1.0106619596481323,1.0155508518218994
99,2017-06-18,1.0025010108947754,0.9979057312011719,0.9989959597587585,0.9972955584526062,1.0061707496643066
100,2017-06-19,1.0109410285949707,1.0128940343856812,1.010170578956604,1.0074936151504517,1.0126566886901855
101,2017-06-20,0.9857534170150757,0.9835416078567505,0.9817862510681152,0.982426106929779,0.9865681529045105
102,2017-06-21,0.9922422766685486,0.9893602728843689,0.9887681007385254,0.9919849634170532,0.9956745505332947
103,2017-06-22,0.9691512584686279,0.9742929935455322,0.9713941812515259,0.9643619060516357,0.9715405702590942
104,2017-06-23,1.0022414922714233,1.0078731775283813,1.0013478994369507,0.9967104196548462,1.0027565956115723
105,2017-06-24,1.0134375095367432,1.0073461532592773,1.014431118965149,1.0099964141845703,1.0138119459152222
106,2017-06-25,1.0049840211868286,0.9999822378158569,1.0008517503738403,0.9995613694190979,1.0089268684387207
107,2017-06-26,0.998468816280365,1.0010629892349243,0.9976662397384644,0.9951710104942322,1.000627875328064
108,2017-06-27,0.9836388230323792,0.9812090992927551,0.9788317084312439,0.9805371761322021,0.9842748045921326
109,2017-06-28,0.9866487979888916,0.9851472973823547,0.9828548431396484,0.9870765805244446,0.9892638921737671
110,2017-06-29,1.0038007497787476,1.010494589805603,1.0066137313842773,0.9990700483322144,1.0059230327606201
111,2017-06-30,1.0016762018203735,1.006949782371521,1.0014121532440186,0.9957141876220703,1.0022832155227661
112,2017-07-01,1.0197734832763672,1.0126569271087646,1.020717978477478,1.0155084133148193,1.020275354385376
113,2017-07-02,0.9995977878570557,0.9961680769920349,0.9963719844818115,0.9949170351028442,1.0026272535324097
114,2017-07-03,0.9955548644065857,0.9966307282447815,0.9949514865875244,0.9920880794525146,0.9980651140213013
115,2017-07-04,0.9935810565948486,0.9905617237091064,0.9895989894866943,0.990447461605072,0.995395839214325
116,2017-07-05,0.9896190762519836,0.9877088665962219,0.9865186810493469,0.9893408417701721,0.9923907518386841
117,2017-07-06,0.9997641444206238,1.005431056022644,1.0029187202453613,0.9943420886993408,1.0025790929794312
118,2017-07-07,1.001856803894043,1.0066934823989868,1.000880241394043,0.9961113333702087,1.0022543668746948
119,2017-07-08,1.0128577947616577,1.0058709383010864,1.0143624544143677,1.0082685947418213,1.0130558013916016
120,2017-07-09,1.0034914016723633,0.9991011023521423,1.0002167224884033,0.9986363053321838,1.0059150457382202
121,2017-07-10,0.995792806148529,0.9975636005401611,0.9947920441627502,0.9925442337989807,0.9983333349227905
122,2017-07-11,0.9937092661857605,0.9902127385139465,0.9886758327484131,0.9907240867614746,0.9952728152275085
123,2017-07-12,0.9880637526512146,0.9849905371665955,0.9843318462371826,0.9875686168670654,0.992164134979248
124,2017-07-13,1.0012513399124146,1.006820559501648,1.0037832260131836,0.9965075254440308,1.0038930177688599
125,2017-07-14,1.0019413232803345,1.0068621635437012,1.000858187675476,0.9966226816177368,1.002792239189148
126,2017-07-15,1.0141284465789795,1.0079662799835205,1.0157314538955688,1.0095618963241577,1.013301968574524
127,2017-07-16,0.9949725866317749,0.9908249378204346,0.9915757775306702,0.9904612302780151,0.9977769255638123
128,2017-07-17,0.9926181435585022,0.9939731359481812,0.991719126701355,0.9893016219139099,0.995281457901001
129,2017-07-18,0.9991956949234009,0.9958820939064026,0.9950591325759888,0.9950399398803711,1.000290036201477
130,2017-07-19,0.9909087419509888,0.9892141819000244,0.9878594875335693,0.9907835125923157,0.9943103790283203
131,2017-07-20,0.9976122379302979,1.0037120580673218,1.0001837015151978,0.9930222034454346,1.000292420387268
132,2017-07-21,1.0022234916687012,1.0072457790374756,1.0014803409576416,0.9964410066604614,1.0030335187911987
133,2017-07-22,1.014180302619934,1.0074061155319214,1.0152040719985962,1.0102938413619995,1.0147733688354492
134,2017-07-23,1.0083370208740234,1.0029081106185913,1.0045267343521118,1.0027666091918945,1.0118004083633423
135,2017-07-24,0.9963515996932983,0.9983411431312561,0.9953249096870422,0.9933851361274719,0.9988311529159546
136,2017-07-25,0.9919865727424622,0.9888834357261658,0.987519383430481,0.987665057182312,0.9930495619773865
137,2017-07-26,0.9925506114959717,0.9905739426612854,0.9890604615211487,0.9927682280540466,0.9962385892868042
138,2017-07-27,1.0040076971054077,1.0100106000900269,1.0068180561065674,0.9989592432975769,1.0063414573669434
139,2017-07-28,0.9549013376235962,0.9590945839881897,0.9539767503738403,0.949277400970459,0.9553757905960083
140,2017-07-29,1.0159434080123901,1.0080692768096924,1.0177371501922607,1.0115262269973755,1.0161938667297363
141,2017-07-30,1.0031100511550903,0.9988752007484436,0.999521017074585,0.9978835582733154,1.0061248540878296
142,2017-07-31,0.9958741068840027,0.9963324666023254,0.9944865703582764,0.9923008680343628,0.9988918304443359
143,2017-08-01,0.989433228969574,0.9873281717300415,0.9857903718948364,0.9857092499732971,0.9902093410491943
144,2017-08-02,0.9896224737167358,0.9878512620925903,0.9863853454589844,0.9897583723068237,0.9927672743797302
145,2017-08-03,1.0019521713256836,1.0092806816101074,1.0046671628952026,0.9974322319030762,1.0039904117584229
146,2017-08-04,0.9998978972434998,1.0044829845428467,0.9991505742073059,0.993424117565155,1.0008950233459473
147,2017-08-05,1.0183137655258179,1.0124729871749878,1.019793152809143,1.01414954662323,1.0177967548370361
148,2017-08-06,1.000519871711731,0.9953261613845825,0.9971439242362976,0.9952730536460876,1.0034897327423096
149,2017-08-07,1.0019513368606567,1.0025442838668823,1.0009745359420776,0.9979403614997864,1.004353642463684
150,2017-08-08,0.9963023066520691,0.9928320050239563,0.9915668368339539,0.9926870465278625,0.998136579990387
151,2017-08-09,0.9930402040481567,0.9905828833580017,0.9899075031280518,0.9932231307029724,0.9964490532875061
152,2017-08-10,1.005757212638855,1.011521339416504,1.0086332559585571,1.0002598762512207,1.0080482959747314
153,2017-08-11,1.004262089729309,1.009900689125061,1.0036523342132568,0.9985885620117188,1.0044219493865967
154,2017-08-12,1.0106744766235352,1.0036876201629639,1.0114688873291016,1.0070425271987915,1.0109574794769287
155,2017-08-13,1.0049405097961426,1.0007907152175903,1.0014415979385376,0.9995759725570679,1.0085077285766602
156,2017-08-14,0.992595911026001,0.9933964610099792,0.9913909435272217,0.9893917441368103,0.9952924847602844
157,2017-08-15,0.9885091781616211,0.9846498370170593,0.9839391112327576,0.9841172099113464,0.990267813205719
158,2017-08-16,0.9911626577377319,0.9894505739212036,0.988043487071991,0.9906076192855835,0.994746208190918
159,2017-08-17,1.0016310214996338,1.0073014497756958,1.0046179294586182,0.9965563416481018,1.0039256811141968
160,2017-08-18,0.9993920922279358,1.0058977603912354,0.9989948868751526,0.9942763447761536,0.999377965927124
161,2017-08-19,1.0112851858139038,1.0035146474838257,1.0122079849243164,1.006919264793396,1.0112149715423584
162,2017-08-20,1.0016474723815918,0.9969960451126099,0.998596727848053,0.9963245391845703,1.0049268007278442
163,2017-08-21,0.9932618141174316,0.9941871166229248,0.9923684000968933,0.9900845289230347,0.9960387945175171
164,2017-08-22,1.0778915882110596,1.0744010210037231,1.0734014511108398,1.0736762285232544,1.07883882522583
165,2017-08-23,0.9906212091445923,0.9880536794662476,0.9876499772071838,0.9899320006370544,0.99394690990448
166,2017-08-24,1.0011940002441406,1.0082074403762817,1.0053499937057495,0.9961482882499695,1.0028038024902344
167,2017-08-25,1.00290846824646,1.0086843967437744,1.0017914772033691,0.9973204135894775,1.0029767751693726
168,2017-08-26,1.0133650302886963,1.0067238807678223,1.0144143104553223,1.0093868970870972,1.0131807327270508
169,2017-08-27,0.9958257079124451,0.9899184703826904,0.9921371340751648,0.9903271794319153,0.9997626543045044
170,2017-08-28,0.9915699362754822,0.9933950901031494,0.9908962845802307,0.9879928827285767,0.9938420057296753
171,2017-08-29,0.9930244088172913,0.9910871982574463,0.9888533353805542,0.9899462461471558,0.9940032958984375
172,2017-08-30,0.989513635635376,0.9869160056114197,0.9867754578590393,0.9891367554664612,0.9930664896965027
173,2017-08-31,1.0065346956253052,1.0122573375701904,1.009101390838623,1.0015586614608765,1.0088636875152588
174,2017-09-01,1.0014712810516357,1.0068624019622803,1.00118088722229,0.9956237077713013,1.0014981031417847
175,2017-09-02,1.0125248432159424,1.0052589178085327,1.0142933130264282,1.0074735879898071,1.012302041053772
176,2017-09-03,1.0026785135269165,0.9979847073554993,0.9992018938064575,0.9968981146812439,1.0058661699295044
177,2017-09-04,0.9938294887542725,0.9960988759994507,0.9935911893844604,0.9902732968330383,0.9963961839675903
178,2017-09-05,0.9927608966827393,0.9911178946495056,0.9887508749961853,0.9894608855247498,0.993861734867096
179,2017-09-06,0.9900880455970764,0.9889487028121948,0.9875029921531677,0.9904097318649292,0.9928779006004333
180,2017-09-07,1.0277048349380493,1.0342310667037964,1.0307817459106445,1.023105263710022,1.029744029045105
181,2017-09-08,1.0031884908676147,1.0079213380813599,1.0021053552627563,0.9978371858596802,1.0032367706298828
182,2017-09-09,1.0178475379943848,1.0118159055709839,1.0195225477218628,1.0145764350891113,1.0170402526855469
183,2017-09-10,0.9932360649108887,0.9888554811477661,0.9901202321052551,0.9883285164833069,0.996544361114502
184,2017-09-11,0.9960471391677856,0.9976981282234192,0.9954212307929993,0.992531418800354,0.9981622695922852
185,2017-09-12,0.9478957653045654,0.9447811245918274,0.9435365200042725,0.9440969228744507,0.9499099254608154
186,2017-09-13,0.9904560446739197,0.989303469657898,0.9873476028442383,0.9901036620140076,0.9937797784805298
187,2017-09-14,1.0063368082046509,1.0117647647857666,1.0089541673660278,1.0012317895889282,1.0091872215270996
188,2017-09-15,1.005016803741455,1.0095680952072144,1.0038509368896484,0.9998559355735779,1.0057436227798462
189,2017-09-16,1.011677861213684,1.006536602973938,1.0126575231552124,1.0079094171524048,1.011364459991455
190,2017-09-17,1.0034008026123047,0.998364269733429,0.9996485114097595,0.9981531500816345,1.007030963897705
191,2017-09-18,0.9973135590553284,0.9984153509140015,0.996467649936676,0.9937405586242676,0.9992508888244629
192,2017-09-19,0.991207480430603,0.9882357120513916,0.986201822757721,0.9876050353050232,0.9928224682807922
193,2017-09-20,0.9888956546783447,0.9868453741073608,0.985238254070282,0.9885829091072083,0.9919429421424866
194,2017-09-21,1.0039806365966797,1.0110162496566772,1.0073237419128418,0.9996595978736877,1.0051814317703247
195,2017-09-22,1.0004802942276,1.0053222179412842,0.999554455280304,0.9942789077758789,1.0013624429702759
196,2017-09-23,1.017317295074463,1.0107015371322632,1.018778920173645,1.012973666191101,1.016802430152893
197,2017-09-24,1.0016778707504272,0.9981332421302795,0.9988184571266174,0.995863139629364,1.004401445388794
198,2017-09-25,0.9933745265007019,0.9952663779258728,0.9921921491622925,0.9899009466171265,0.9960713386535645
199,2017-09-26,0.9568812847137451,0.9540817737579346,0.9524766802787781,0.9527884125709534,0.9581819772720337
200,2017-09-27,0.9915887713432312,0.9899002313613892,0.9891381859779358,0.9910079836845398,0.9941031336784363
201,2017-09-28,1.0045925378799438,1.0109034776687622,1.0071232318878174,0.9997541308403015,1.006890058517456
202,2017-09-29,1.00421142578125,1.010178804397583,1.0036938190460205,0.99876469373703,1.004330039024353
203,2017-09-30,1.0090581178665161,1.0024577379226685,1.0101696252822876,1.0047552585601807,1.0091837644577026
204,2017-10-01,1.0006452798843384,0.996715784072876,0.9972877502441406,0.9957079887390137,1.0036735534667969
205,2017-10-02,0.9741371273994446,0.9759356379508972,0.972969114780426,0.9706688523292542,0.9770195484161377
206,2017-10-03,0.9930136799812317,0.9904256463050842,0.988477885723114,0.9897892475128174,0.994459867477417
207,2017-10-04,0.9885910153388977,0.9869951605796814,0.9851957559585571,0.9889389872550964,0.9917507171630859
208,2017-10-05,1.0049152374267578,1.011062502861023,1.0080128908157349,0.9999232888221741,1.0068200826644897
209,2017-10-06,1.009321928024292,1.012972354888916,1.0083333253860474,1.0032212734222412,1.010186791419983
210,2017-10-07,1.014675498008728,1.007051706314087,1.016345500946045,1.0098212957382202,1.014373540878296
211,2017-10-08,0.9977788925170898,0.9928674697875977,0.9947258234024048,0.9926404356956482,1.0012105703353882
212,2017-10-09,1.0019147396087646,1.0019359588623047,1.0010703802108765,0.9983076453208923,1.0043206214904785
213,2017-10-10,0.9921281933784485,0.9886820912361145,0.9873902797698975,0.9883105158805847,0.993663489818573
214,2017-10-11,0.990452766418457,0.9877009987831116,0.9867837429046631,0.9901525974273682,0.993744969367981
215,2017-10-12,0.9610952138900757,0.96616530418396,0.9632501006126404,0.9565063714981079,0.9634647965431213
216,2017-10-13,1.0023084878921509,1.0078463554382324,1.0017220973968506,0.9966949224472046,1.0025736093521118
217,2017-10-14,0.9982734322547913,0.9900715351104736,0.9992337226867676,0.99383944272995,0.9980934262275696
218,2017-10-15,0.9966124892234802,0.9917162656784058,0.9931761026382446,0.9911153316497803,1.0002191066741943
219,2017-10-16,1.04030179977417,1.041846752166748,1.039251685142517,1.0372216701507568,1.041767954826355
220,2017-10-17,0.9921091198921204,0.9892750382423401,0.9869899749755859,0.9885982871055603,0.994174599647522
221,2017-10-18,0.9859804511070251,0.9835459589958191,0.9826784133911133,0.9853421449661255,0.9893831014633179
222,2017-10-19,1.0024890899658203,1.0068610906600952,1.0050462484359741,0.9969739317893982,1.0057381391525269
223,2017-10-20,0.9955383539199829,1.0019338130950928,0.9953780770301819,0.989521324634552,0.9955636262893677
224,2017-10-21,1.0140252113342285,1.0063073635101318,1.0146050453186035,1.0101630687713623,1.0141328573226929
225,2017-10-22,1.0320720672607422,1.0280187129974365,1.0290924310684204,1.0268619060516357,1.0354586839675903
226,2017-10-23,0.9955285787582397,0.9956022500991821,0.9939154982566833,0.9921623468399048,0.9985156655311584
227,2017-10-24,0.983915388584137,0.9803924560546875,0.9789006114006042,0.980699896812439,0.985073983669281
228,2017-10-25,0.9883200526237488,0.986275315284729,0.9849923253059387,0.9881196022033691,0.9919791221618652
229,2017-10-26,1.007555365562439,1.012201189994812,1.0099358558654785,1.002543568611145,1.0104669332504272
230,2017-10-27,1.0077208280563354,1.0122339725494385,1.0066766738891602,1.001790165901184,1.0086385011672974
231,2017-10-28,1.0171704292297363,1.0093228816986084,1.0184348821640015,1.0123764276504517,1.017263650894165
232,2017-10-29,0.9956626892089844,0.9911372661590576,0.9922636151313782,0.9905393123626709,0.9990293979644775
233,2017-10-30,1.008604884147644,1.0115052461624146,1.0090031623840332,1.0052165985107422,1.0102417469024658
234,2017-10-31,0.9870415329933167,0.9841503500938416,0.9823583960533142,0.9833121299743652,0.9887297749519348
235,2017-11-01,0.9937475323677063,0.9921779632568359,0.9902768731117249,0.9935322999954224,0.9970896244049072
236,2017-11-02,1.0032790899276733,1.0094488859176636,1.0063427686691284,0.9987120628356934,1.0056899785995483
237,2017-11-03,1.0135363340377808,1.0190616846084595,1.012992024421692,1.0080465078353882,1.0133554935455322
238,2017-11-04,1.0156378746032715,1.0081429481506348,1.0166854858398438,1.0111517906188965,1.0162198543548584
239,2017-11-05,1.0015993118286133,0.9969742894172668,0.9976187348365784,0.996647834777832,1.0051828622817993
240,2017-11-06,1.0022599697113037,1.0035760402679443,1.0008562803268433,0.9993647933006287,1.005282998085022
241,2017-11-07,0.991932213306427,0.9887622594833374,0.9881088137626648,0.9878594875335693,0.9931347966194153
242,2017-11-08,0.9924177527427673,0.9899933338165283,0.9892621636390686,0.9917289018630981,0.9961596131324768
243,2017-11-09,1.0002939701080322,1.0060604810714722,1.0033951997756958,0.9954090714454651,1.0015817880630493
244,2017-11-10,1.0039138793945312,1.0090912580490112,1.0029451847076416,0.9985177516937256,1.004326343536377
245,2017-11-11,1.0139703750610352,1.0065181255340576,1.0153127908706665,1.0099111795425415,1.0132490396499634
246,2017-11-12,0.9974517226219177,0.9931555986404419,0.9935907125473022,0.9929229021072388,1.001038670539856
247,2017-11-13,1.0134069919586182,1.0156984329223633,1.0123008489608765,1.010168194770813,1.0159187316894531
248,2017-11-14,0.9901197552680969,0.9863402247428894,0.9856461882591248,0.9862635731697083,0.9918133616447449
249,2017-11-15,0.9948418736457825,0.9928715825080872,0.9914625883102417,0.9948434829711914,0.9980372786521912
250,2017-11-16,1.0054749250411987,1.0113705396652222,1.0079072713851929,1.000852346420288,1.0074883699417114
251,2017-11-17,1.001615047454834,1.0070401430130005,1.0004576444625854,0.995823323726654,1.0020524263381958
252,2017-11-18,1.0194900035858154,1.0122313499450684,1.020253300666809,1.0146031379699707,1.0201947689056396
253,2017-11-19,1.002018928527832,0.9980327486991882,0.9990050196647644,0.996966540813446,1.0050511360168457
254,2017-11-20,0.9893450736999512,0.9910861849784851,0.9887701272964478,0.9859470725059509,0.9914363622665405
255,2017-11-21,0.9562346935272217,0.9532366991043091,0.9516050219535828,0.9524230360984802,0.9578678011894226
256,2017-11-22,0.9980980157852173,0.9949044585227966,0.9942806959152222,0.9980593323707581,1.002258062362671
257,2017-11-23,1.0068639516830444,1.013661503791809,1.00986909866333,1.0021392107009888,1.0088564157485962
258,2017-11-24,1.0018759965896606,1.0070701837539673,1.0015711784362793,0.9959757924079895,1.0021111965179443
259,2017-11-25,1.0154962539672852,1.0068567991256714,1.016479730606079,1.0107461214065552,1.0160350799560547
260,2017-11-26,0.9514254331588745,0.9473137855529785,0.9481648206710815,0.9462068676948547,0.9546806812286377
